Group,Sub_Contructor,TP_value,TP_No,Step,Major_Priority,Sub_system,Test_media,Test_pressure,Inch_meter,Inch_dia,Support_Remain,Weld_Remain,Total_Support,SP_Welded,Total_DIA,WELD_DONE,Welding %,Package_Generation,Execution_Work,NDT,HS,LC,CL,H/V/P,DD,FC,RE,FD,Remark,RT_REMAIN(Joint),PT_REMAIN(Joint),PWHT_REMAIN(Joint),UT_REMAIN(Joint),PMI_REMAIN(Joint),REPAIR,Cutout,RTRP
05-Reinstatment,MRD,0483,5000-01-PMC-18-483,09-Reinstatment,FINAL_AG,5000-01,WATER,6.8,0,107.25,0,0,1,1,106.5,106.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0484,5000-01-PMC-19-484,09-Reinstatment,FINAL_AG,5000-01,WATER,6.8,0,261.5,0,0,7,7,261.5,261.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0485,5000-01-LPC-04-485,09-Reinstatment,FINAL_AG,5000-01,WATER,15.8,0,80,0,0,2,2,80,80,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0490,4000-14-FW-28-490,09-Reinstatment,FINAL_AG,4000-14,WATER,25.5,0,68.75,0,2,,,68.75,66.75,0.970909090909091,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0491,4000-14-FW-29-491,09-Reinstatment,FINAL_AG,4000-14,WATER,25.5,0,76.25,0,2,,,75.5,73.5,0.973509933774834,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0508,5000-02-PMC-17-508,09-Reinstatment,FINAL_AG,5000-02,WATER,7.25,0,210,0,0,2,2,210,210,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0509,5000-02-PMC-35-509,09-Reinstatment,FINAL_AG,5000-02,WATER,7.25,0,205,0,0,1,1,205,205,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0539,5000-02-PMP-09-539,09-Reinstatment,FINAL_AG,5000-02,WATER,19.5,0,997.75,0,0,32,32,996.25,996.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0540,5000-01-PMC-22-540,09-Reinstatment,FINAL_AG,5000-01,WATER,5.2,0,24,0,0,,,24,24,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0541,5000-01-LPS-01-541,09-Reinstatment,FINAL_UTL,5000-01,WATER,14.2,0,16,0,0,,,14.5,14.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0542,5000-01-LPS-02-542,09-Reinstatment,FINAL_UTL,5000-01,VISUAL,0,0,16,0,0,1,1,16,16,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0556,4000-01-VA-02-556,09-Reinstatment,FINAL_AG,4000-01,VISUAL,0,0,139,0,0,,,139,139,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0582,5000-01-LPC-07-582,09-Reinstatment,FINAL_AG,5000-01,WATER,27,0,7.5,0,0,,,7.5,7.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0584,4000-06-SRW-02-584,09-Reinstatment,FINAL_UTL,4000-06,WATER,17.2,0,9,0,0.75,,,9,8.25,0.916666666666667,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0585,4000-06-SRW-03-585,09-Reinstatment,FINAL_UTL,4000-06,WATER,17.2,0,6,0,2.25,,,6,3.75,0.625,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0596,2000-05-RFG-05-596,09-Reinstatment,FINAL_AG,2000-05,DEM WATER,43.5,0,546,0,0,4,4,546,546,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0597,5000-01-PMC-26-597,09-Reinstatment,FINAL_AG,5000-01,VISUAL,0,0,19.5,0,0,,,19.5,19.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0598,5000-01-PMC-27-598,09-Reinstatment,FINAL_AG,5000-01,VISUAL,0,0,19.5,0,0,,,19.5,19.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0619,5000-02-PMP-10-619,09-Reinstatment,FINAL_AG,5000-02,VISUAL,0,0,19.5,0,0,,,19.5,19.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0620,5000-02-PMP-11-620,09-Reinstatment,FINAL_AG,5000-02,WATER,19.5,0,9,0,0,,,9,9,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0623,5000-03-PMP-11-623,09-Reinstatment,FINAL_AG,5000-03,VISUAL,0,0,10.5,0,0,,,10.5,10.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0624,5000-03-PMP-15-624,09-Reinstatment,FINAL_AG,5000-03,VISUAL,0,0,12,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0689,BLD-01-IG55-01-689,09-Reinstatment,FINAL_AG,BLD-01,AIR,4,0,651.5,0,48,,,651.5,603.5,0.92632386799693,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0758,BLD-01-IG55-02-758,09-Reinstatment,FINAL_AG,BLD-01,AIR,4,0,916.5,0,61.75,,,916.5,854.75,0.932624113475177,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,انتقال از پلن مهر,,,,,,,,
05-Reinstatment,MRD,0760,7000-01-FLG-08-760,09-Reinstatment,FINAL_AG,7000-01,AIR,5.5,0,65.75,0,0,2,2,62.75,62.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0761,7000-01-FLG-09-761,09-Reinstatment,FINAL_AG,7000-01,WATER,10,0,24,0,0,,,24,24,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0762,4000-06-SRW-12-762,09-Reinstatment,FINAL_AG,4000-06,WATER,17.25,0,9,0,0,,,8.25,8.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD,0763,4000-06-SRW-13-763,09-Reinstatment,FINAL_UTL,4000-06,WATER,17.25,0,9,0,0,,,8.25,8.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD-HSP-STP,0648,4000-08-ROW-03-648,09-Reinstatment,FINAL_AG,4000-08,DEM WATER,19.5,0,524,0,0,2,2,522.5,522.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD-STP,0071,2000-05-RFG-01-071,09-Reinstatment,FINAL_AG,2000-05,DEM WATER,43.5,0,826.25,0,0,7,7,824,824,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,MRD-STP-HSP,0214,4000-09-WWO-01-214,09-Reinstatment,FINAL_AG,4000-09,WATER,16.5,0,215.5,0,0,1,1,214,214,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,PSN,0207,7000-01-FLG-02-207,09-Reinstatment,FINAL_AG,7000-01,AIR,1.5,0,7745.5,0,0,74,74,7745.5,7745.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,PSN,0836,7000-01-FLG-10-836,09-Reinstatment,FINAL_AG,7000-01,AIR,5.5,0,5100,0,0,30,30,4980,4980,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,PSN,0841,7000-01-NG-01-841,09-Reinstatment,FINAL_AG,7000-01,AIR,5.5,0,491.25,0,0,23,23,481.5,481.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,PSN,0876,4000-07-PA-04-876,09-Reinstatment,FINAL_UTL,4000-07,AIR,5.5,0,668,0,0,1,1,668,668,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,PSN,0924,7000-01-FLG-19-924,09-Reinstatment,-,7000-01,AIR,1.5,0,2341.5,0,0,59,59,2101.5,2101.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,ST2,0159,5000-03-PMW-08-159,09-Reinstatment,FINAL_AG,5000-03,WATER,123,0,320.25,0,0,27,27,320.25,320.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,ST2,0215,7000-01-FLG-03-215,09-Reinstatment,FINAL_AG,7000-01,AIR,2.5,0,7008.75,0,0,96,96,6945,6945,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,ST2,0411,1000-03-BD-03-411,09-Reinstatment,FINAL_AG,1000-03,DEM WATER,13.5,0,455.25,0,0,11,11,450,450,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,ST2,0435,7000-01-FLG-04-435,09-Reinstatment,FINAL_AG,7000-01,AIR,5.5,0,1608,0,0,18,18,1512,1512,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,ST2,0590,2000-04-RFG-04-590,09-Reinstatment,FINAL_AG,2000-04,WATER,50.9,0,240,0,0,,,240,240,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,ST2,0875,4000-04-BFW-09-875,09-Reinstatment,FINAL_AG,4000-04,WATER,255,0,1628.25,0,0,39,39,1613.25,1613.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,انتقال از پلن مهر,,,,,,,,
05-Reinstatment,STP,0027,4000-08-CWR-01-027,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,14,0,0,,,14,14,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0028,4000-08-CWS-01-028,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,12,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0029,4000-08-CWS-02-029,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,5,0,0,,,5,5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0034,5000-01-PMV-01-034,09-Reinstatment,FINAL_AG,5000-01,AIR,5,0,1246,0,0,17,17,1198,1198,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0039,5000-02-PMV-04-039,09-Reinstatment,FINAL_AG,5000-02,WATER,5.25,0,112.5,0,0,2,2,105,105,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0043,5000-04-PMP-08-043,09-Reinstatment,FINAL_AG,5000-04,VISUAL,0,0,25.5,0,0,,,25.5,25.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0058,5000-02-PMP-04-058,09-Reinstatment,FINAL_AG,5000-02,WATER,7.5,0,346.5,0,0,11,11,346.5,346.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0060,5000-05-LOS-01-060,09-Reinstatment,FINAL_AG,5000-05,WATER,11.25,0,155.25,0,0,5,5,146,146,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0061,4000-06-SRW-01-061,09-Reinstatment,FINAL_UTL,4000-06,WATER,17.25,0,8.25,0,0,,,8.25,8.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0068,4000-08-CWR-06-068,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,4,0,0,,,4,4,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0069,4000-08-CWR-07-069,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,4,0,0,,,4,4,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0075,5000-02-PMC-08-075,09-Reinstatment,FINAL_AG,5000-02,VISUAL,0,0,22.5,0,0,,,22.5,22.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0077,5000-02-PMC-10-077,09-Reinstatment,FINAL_AG,5000-02,VISUAL,0,0,28.5,0,0,,,28.5,28.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0078,5000-02-PMC-11-078,09-Reinstatment,FINAL_AG,5000-02,VISUAL,0,0,7.5,0,0,,,7.5,7.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0080,4000-08-CWR-08-080,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0081,4000-08-CWR-09-081,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0082,7000-01-FLG-01-082,09-Reinstatment,FINAL_AG,7000-01,AIR,2.5,0,1144.25,0,0,31,31,1100.75,1100.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0103,4000-08-CWS-21-103,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0106,4000-08-CWS-24-106,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,4,0,0,,,4,4,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0107,4000-08-CWS-25-107,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,26.5,0,0,1,1,25.75,25.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0108,4000-14-FW-10-108,09-Reinstatment,FINAL_AG,4000-14,WATER,25.5,0,27,0,0,1,1,25.5,25.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0109,5000-01-PMC-02-109,09-Reinstatment,FINAL_AG,5000-01,WATER,19.5,0,479,0,0,9,9,475.25,475.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0110,5000-05-LOS-02-110,09-Reinstatment,FINAL_AG,5000-05,WATER,11.25,0,140.75,0,0,2,2,136.5,136.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0118,4000-08-CWS-28-118,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,29.5,0,0,1,1,28.75,28.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0122,4000-14-FW-12-122,09-Reinstatment,FINAL_AG,4000-14,WATER,25.5,0,23,0,1.5,1,1,23,21.5,0.934782608695652,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0123,2000-05-RFG-02-123,09-Reinstatment,FINAL_AG,2000-05,DEM WATER,43.5,0,2160,0,0,10,10,2158.5,2158.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,2,,,
05-Reinstatment,STP,0124,5000-01-PMV-02-124,09-Reinstatment,FINAL_AG,5000-01,AIR,3.85,0,2858.75,4,0,21,17,2854.25,2854.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,3,,,,
05-Reinstatment,STP,0129,4000-06-SRW-14-129,09-Reinstatment,FINAL_UTL,4000-06,WATER,17.25,0,8.25,0,0,,,8.25,8.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0130,4000-06-SRW-15-130,09-Reinstatment,FINAL_UTL,4000-06,WATER,17.25,0,8.25,0,0,,,8.25,8.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0134,4000-08-CWR-13-134,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,224,0,0,,,224,224,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0135,4000-08-CWR-14-135,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,252,0,0,,,252,252,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0136,4000-08-CWR-15-136,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,252,0,0,,,252,252,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0137,4000-08-CWR-16-137,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,224,0,0,,,224,224,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0138,4000-08-CWR-17-138,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0141,5000-02-VA-01-141,09-Reinstatment,FINAL_AG,5000-02,AIR,3.85,0,59.25,0,0,3,3,58.5,58.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0142,5000-02-VA-02-142,09-Reinstatment,FINAL_AG,5000-02,VISUAL,0,0,40.25,0,0,1,1,39.5,39.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0144,4000-08-CWR-18-144,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,12,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0145,4000-08-CWS-30-145,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,12,0,0,,,12,12,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0147,5000-01-PMC-04-147,09-Reinstatment,FINAL_AG,5000-01,VISUAL,0,0,19.5,0,0,,,19.5,19.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0148,5000-01-PMC-05-148,09-Reinstatment,FINAL_AG,5000-01,DEM WATER,19.5,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0149,5000-01-PMC-06-149,09-Reinstatment,FINAL_AG,5000-01,VISUAL,0,0,19.5,0,0,,,19.5,19.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0152,5000-02-PMC-13-152,09-Reinstatment,FINAL_AG,5000-02,WATER,24,0,6,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0158,5000-03-PMW-07-158,09-Reinstatment,FINAL_AG,5000-03,VISUAL,0,0,21,0,0,,,21,21,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0162,7000-01-PMW-01-162,09-Reinstatment,FINAL_AG,7000-01,WATER,15,0,223.75,0,0,2,2,220,220,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0163,4000-09-WW-01-163,09-Reinstatment,FINAL_AG,4000-09,VISUAL,0,0,7,0,0,,,7,7,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0167,5000-01-PMC-09-167,09-Reinstatment,FINAL_AG,5000-01,DEM WATER,6.75,0,497.75,0,0,7,7,497,497,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0171,5000-01-N-01-171,09-Reinstatment,FINAL_UTL,5000-01,AIR,3.85,0,33,0,0,,,33,33,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0172,5000-04-N-01-172,09-Reinstatment,FINAL_UTL,5000-04,AIR,3.85,0,28,0,0,1,1,28,28,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0173,5000-04-N-02-173,09-Reinstatment,FINAL_UTL,5000-04,AIR,3.85,0,34,0,0,1,1,34,34,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0175,4000-21-PMC-01-175,09-Reinstatment,FINAL_AG,4000-21,WATER,7.5,0,59.75,0,0,1,1,58.75,58.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0184,4000-21-PMC-02-184,09-Reinstatment,FINAL_AG,4000-21,WATER,7.5,0,37.5,0,0,1,1,37,37,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0185,5000-04-PMP-06-185,09-Reinstatment,FINAL_AG,5000-04,WATER,15,0,339,0,0,3,3,337.5,337.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0190,5000-04-PMP-09-190,09-Reinstatment,FINAL_AG,5000-04,VISUAL,0,0,13.5,0,0,,,13.5,13.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0191,4000-08-CWS-32-191,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,117.25,0,0,,,116.5,116.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0192,4000-08-CWS-33-192,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,117.25,0,0,,,116.5,116.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0193,4000-08-CWR-21-193,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,211.5,0,0,1,1,210,210,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0194,4000-08-CWR-22-194,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,183.5,0,0,1,1,182,182,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0195,4000-08-CWR-23-195,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,183.5,0,0,1,1,182,182,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0196,4000-08-CWS-34-196,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,75.25,0,0,,,74.5,74.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0198,4000-08-ROW-01-198,09-Reinstatment,FINAL_AG,4000-08,DEM WATER,19.5,0,134.25,0,0,,,125.5,125.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0199,4000-08-CWS-39-199,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,223,0,0,2,2,167,167,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0200,4000-08-CWS-35-200,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,223,0,0,2,2,167,167,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0201,4000-08-CWS-36-201,09-Reinstatment,FINAL_AG,4000-08,WATER,11.25,0,223,0,0,2,2,167,167,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0202,4000-08-CWS-37-202,09-Reinstatment,B,4000-08,WATER,11.25,0,223,0,0,2,2,167,167,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0203,4000-08-CWS-38-203,09-Reinstatment,FINAL_AG,4000-08,VISUAL,0,0,75.75,0,0,,,75,75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0204,5000-02-VA-04-204,09-Reinstatment,FINAL_AG,5000-02,VISUAL,0,0,148,0,0,3,3,148,148,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0206,5000-01-PMP-01-206,09-Reinstatment,FINAL_AG,5000-01,WATER,8.55,0,170.5,0,0,3,3,169.75,169.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0211,5000-04-PMP-17-211,09-Reinstatment,FINAL_AG,5000-04,WATER,24,0,1488,0,0,12,12,1485,1485,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0213,5000-02-PMC-14-213,09-Reinstatment,FINAL_AG,5000-02,WATER,7.5,0,54,0,0,2,2,52,52,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0220,2000-06-VA-01-220,09-Reinstatment,FINAL_AG,2000-06,VISUAL,0,0,46,0,0,1,1,46,46,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0221,5000-01-PMC-12-221,09-Reinstatment,FINAL_AG,5000-01,AIR,3.85,0,984,0,0,14,14,982.5,982.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0222,5000-04-PMP-10-222,09-Reinstatment,FINAL_AG,5000-04,WATER,28.5,0,1074.5,0,0,10,10,1072.25,1072.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0224,5000-04-PMP-11-224,09-Reinstatment,FINAL_AG,5000-04,WATER,28.5,0,13.5,0,0,,,13.5,13.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
